season,year,month,hour,holiday,weekday,workingday,weather,temp,feel_temp,humidity,windspeed,casual,registered,count
spring,0.0,1.0,2.0,False,2.0,True,misty,6.5600000000000005,7.575,0.55,12.998,0.0,3.0,3.0
spring,0.0,1.0,5.0,False,2.0,True,misty,6.5600000000000005,9.09,0.55,8.9981,0.0,6.0,6.0
spring,0.0,1.0,6.0,False,2.0,True,misty,6.5600000000000005,9.09,0.55,8.9981,0.0,27.0,27.0
spring,0.0,1.0,7.0,False,2.0,True,misty,6.5600000000000005,11.365,0.55,0.0,2.0,97.0,99.0
spring,0.0,1.0,8.0,False,2.0,True,misty,7.38,10.605,0.51,6.0032,3.0,214.0,217.0
spring,0.0,1.0,9.0,False,2.0,True,misty,7.38,9.85,0.51,11.0014,3.0,127.0,130.0
spring,0.0,1.0,10.0,False,2.0,True,misty,8.200000000000001,10.605,0.51,11.0014,3.0,51.0,54.0
spring,0.0,1.0,11.0,False,2.0,True,misty,8.200000000000001,10.605,0.47,8.9981,4.0,31.0,35.0
spring,0.0,1.0,12.0,False,2.0,True,misty,8.200000000000001,11.365,0.51,7.0015,2.0,55.0,57.0
spring,0.0,1.0,13.0,False,2.0,True,misty,8.200000000000001,11.365,0.59,6.0032,6.0,46.0,52.0
spring,0.0,1.0,14.0,False,2.0,True,misty,8.200000000000001,11.365,0.59,6.0032,3.0,60.0,63.0
spring,0.0,1.0,15.0,False,2.0,True,misty,6.5600000000000005,9.85,0.8,6.0032,2.0,45.0,47.0
spring,0.0,1.0,16.0,False,2.0,True,misty,6.5600000000000005,7.575,0.86,15.001299999999999,4.0,72.0,76.0
spring,0.0,1.0,17.0,False,2.0,True,misty,6.5600000000000005,7.575,0.86,15.001299999999999,6.0,130.0,136.0
spring,0.0,1.0,18.0,False,2.0,True,rain,6.5600000000000005,9.09,0.93,7.0015,1.0,94.0,95.0
spring,0.0,1.0,19.0,False,2.0,True,rain,6.5600000000000005,11.365,0.93,0.0,0.0,51.0,51.0
spring,0.0,1.0,20.0,False,2.0,True,rain,6.5600000000000005,7.575,0.93,12.998,0.0,32.0,32.0
spring,0.0,1.0,21.0,False,2.0,True,rain,6.5600000000000005,9.85,0.86,6.0032,0.0,20.0,20.0
spring,0.0,1.0,22.0,False,2.0,True,rain,6.5600000000000005,9.09,0.93,7.0015,1.0,28.0,29.0
spring,0.0,1.0,23.0,False,2.0,True,rain,6.5600000000000005,9.85,0.93,6.0032,1.0,18.0,19.0
spring,0.0,1.0,0.0,False,3.0,True,misty,6.5600000000000005,9.85,0.86,6.0032,0.0,7.0,7.0
spring,0.0,1.0,1.0,False,3.0,True,misty,6.5600000000000005,9.09,0.86,7.0015,0.0,6.0,6.0
spring,0.0,1.0,2.0,False,3.0,True,clear,5.74,7.575,0.86,8.9981,0.0,1.0,1.0
spring,0.0,1.0,5.0,False,3.0,True,clear,5.74,7.575,0.86,11.0014,0.0,5.0,5.0
spring,0.0,1.0,6.0,False,3.0,True,clear,4.92,7.575,0.93,8.9981,0.0,16.0,16.0
spring,0.0,1.0,7.0,False,3.0,True,clear,5.74,7.575,0.69,8.9981,0.0,54.0,54.0
spring,0.0,1.0,8.0,False,3.0,True,clear,6.5600000000000005,8.334999999999999,0.59,11.0014,3.0,125.0,128.0
spring,0.0,1.0,9.0,False,3.0,True,clear,6.5600000000000005,6.819999999999999,0.59,22.0028,3.0,78.0,81.0
spring,0.0,1.0,10.0,False,3.0,True,clear,7.38,9.09,0.55,15.001299999999999,0.0,39.0,39.0
spring,0.0,1.0,11.0,False,3.0,True,clear,8.200000000000001,9.09,0.51,26.0027,3.0,32.0,35.0
spring,0.0,1.0,12.0,False,3.0,True,clear,8.200000000000001,7.575,0.47,39.000699999999995,3.0,52.0,55.0
spring,0.0,1.0,13.0,False,3.0,True,clear,9.02,9.85,0.44,23.9994,0.0,49.0,49.0
spring,0.0,1.0,14.0,False,3.0,True,clear,8.200000000000001,9.09,0.47,22.0028,0.0,44.0,44.0
spring,0.0,1.0,15.0,False,3.0,True,clear,8.200000000000001,8.334999999999999,0.47,27.999299999999998,1.0,48.0,49.0
spring,0.0,1.0,16.0,False,3.0,True,clear,9.02,9.85,0.44,22.0028,5.0,63.0,68.0
spring,0.0,1.0,17.0,False,3.0,True,clear,8.200000000000001,9.09,0.47,23.9994,0.0,139.0,139.0
spring,0.0,1.0,18.0,False,3.0,True,clear,8.200000000000001,7.575,0.47,35.0008,2.0,135.0,137.0
spring,0.0,1.0,19.0,False,3.0,True,clear,7.38,7.575,0.47,27.999299999999998,1.0,82.0,83.0
spring,0.0,1.0,20.0,False,3.0,True,clear,6.5600000000000005,6.819999999999999,0.5,22.0028,2.0,54.0,56.0
spring,0.0,1.0,21.0,False,3.0,True,clear,6.5600000000000005,6.819999999999999,0.55,22.0028,0.0,57.0,57.0
spring,0.0,1.0,22.0,False,3.0,True,clear,6.5600000000000005,6.0600000000000005,0.55,30.002599999999997,1.0,32.0,33.0
spring,0.0,1.0,23.0,False,3.0,True,clear,5.74,5.305,0.59,27.999299999999998,1.0,19.0,20.0
spring,0.0,1.0,0.0,False,4.0,True,clear,5.74,6.0600000000000005,0.59,19.0012,1.0,6.0,7.0
spring,0.0,1.0,1.0,False,4.0,True,clear,5.74,6.0600000000000005,0.5,19.0012,0.0,2.0,2.0
spring,0.0,1.0,2.0,False,4.0,True,clear,5.74,6.0600000000000005,0.5,23.9994,0.0,2.0,2.0
spring,0.0,1.0,3.0,False,4.0,True,clear,5.74,6.0600000000000005,0.5,22.0028,0.0,3.0,3.0
spring,0.0,1.0,4.0,False,4.0,True,clear,5.74,6.0600000000000005,0.5,16.997899999999998,0.0,4.0,4.0
spring,0.0,1.0,5.0,False,4.0,True,clear,5.74,6.0600000000000005,0.5,19.999499999999998,0.0,3.0,3.0
spring,0.0,1.0,6.0,False,4.0,True,clear,4.92,7.575,0.54,8.9981,0.0,28.0,28.0
spring,0.0,1.0,7.0,False,4.0,True,clear,4.92,7.575,0.54,8.9981,0.0,72.0,72.0
spring,0.0,1.0,8.0,False,4.0,True,clear,5.74,6.819999999999999,0.5,12.998,5.0,197.0,202.0
spring,0.0,1.0,9.0,False,4.0,True,clear,5.74,6.0600000000000005,0.5,22.0028,2.0,137.0,139.0
spring,0.0,1.0,10.0,False,4.0,True,misty,6.5600000000000005,6.819999999999999,0.5,23.9994,2.0,36.0,38.0
spring,0.0,1.0,11.0,False,4.0,True,misty,8.200000000000001,8.334999999999999,0.44,30.002599999999997,4.0,33.0,37.0
spring,0.0,1.0,12.0,False,4.0,True,clear,8.200000000000001,8.334999999999999,0.44,27.999299999999998,3.0,49.0,52.0
spring,0.0,1.0,13.0,False,4.0,True,clear,9.02,9.85,0.41,30.002599999999997,2.0,81.0,83.0
spring,0.0,1.0,14.0,False,4.0,True,clear,9.02,9.85,0.41,26.0027,3.0,39.0,42.0
spring,0.0,1.0,15.0,False,4.0,True,clear,9.84,10.605,0.38,19.999499999999998,5.0,55.0,60.0
spring,0.0,1.0,16.0,False,4.0,True,clear,9.84,10.605,0.38,23.9994,2.0,76.0,78.0
spring,0.0,1.0,17.0,False,4.0,True,clear,8.200000000000001,9.09,0.4,19.0012,4.0,158.0,162.0
spring,0.0,1.0,18.0,False,4.0,True,clear,8.200000000000001,9.09,0.4,22.0028,3.0,141.0,144.0
spring,0.0,1.0,19.0,False,4.0,True,clear,6.5600000000000005,7.575,0.47,16.997899999999998,1.0,98.0,99.0
spring,0.0,1.0,20.0,False,4.0,True,clear,6.5600000000000005,7.575,0.47,15.001299999999999,0.0,64.0,64.0
spring,0.0,1.0,21.0,False,4.0,True,clear,5.74,6.0600000000000005,0.46,19.999499999999998,0.0,40.0,40.0
spring,0.0,1.0,22.0,False,4.0,True,clear,5.74,6.0600000000000005,0.46,22.0028,0.0,30.0,30.0
spring,0.0,1.0,23.0,False,4.0,True,clear,4.92,6.819999999999999,0.5,12.998,1.0,14.0,15.0
spring,0.0,1.0,0.0,False,5.0,True,clear,4.92,6.819999999999999,0.5,12.998,0.0,14.0,14.0
spring,0.0,1.0,1.0,False,5.0,True,clear,4.1000000000000005,6.0600000000000005,0.54,11.0014,0.0,5.0,5.0
spring,0.0,1.0,2.0,False,5.0,True,clear,4.1000000000000005,6.0600000000000005,0.54,8.9981,0.0,1.0,1.0
spring,0.0,1.0,3.0,False,5.0,True,clear,4.1000000000000005,6.819999999999999,0.54,7.0015,0.0,1.0,1.0
spring,0.0,1.0,5.0,False,5.0,True,clear,4.1000000000000005,6.819999999999999,0.54,6.0032,0.0,8.0,8.0
spring,0.0,1.0,6.0,False,5.0,True,clear,4.1000000000000005,9.09,0.54,0.0,0.0,17.0,17.0
spring,0.0,1.0,7.0,False,5.0,True,clear,4.1000000000000005,6.0600000000000005,0.74,11.0014,0.0,70.0,70.0
spring,0.0,1.0,8.0,False,5.0,True,clear,4.92,8.334999999999999,0.68,0.0,2.0,156.0,158.0
spring,0.0,1.0,9.0,False,5.0,True,clear,5.74,7.575,0.69,8.9981,0.0,117.0,117.0
spring,0.0,1.0,10.0,False,5.0,True,clear,7.38,9.09,0.55,12.998,4.0,40.0,44.0
spring,0.0,1.0,11.0,False,5.0,True,clear,7.38,8.334999999999999,0.51,19.0012,6.0,47.0,53.0
spring,0.0,1.0,12.0,False,5.0,True,clear,8.200000000000001,9.85,0.44,16.997899999999998,2.0,59.0,61.0
spring,0.0,1.0,13.0,False,5.0,True,clear,9.02,9.85,0.37,26.0027,4.0,73.0,77.0
spring,0.0,1.0,14.0,False,5.0,True,clear,9.02,10.605,0.41,19.0012,5.0,59.0,64.0
spring,0.0,1.0,15.0,False,5.0,True,clear,9.84,12.120000000000001,0.38,11.0014,9.0,59.0,68.0
spring,0.0,1.0,16.0,False,5.0,True,clear,9.02,12.120000000000001,0.41,7.0015,3.0,87.0,90.0
spring,0.0,1.0,17.0,False,5.0,True,clear,9.02,11.365,0.41,11.0014,4.0,155.0,159.0
spring,0.0,1.0,18.0,False,5.0,True,clear,8.200000000000001,12.879999999999999,0.47,0.0,5.0,134.0,139.0
spring,0.0,1.0,19.0,False,5.0,True,clear,6.5600000000000005,9.85,0.59,6.0032,3.0,89.0,92.0
spring,0.0,1.0,20.0,False,5.0,True,clear,7.38,12.120000000000001,0.59,0.0,0.0,68.0,68.0
spring,0.0,1.0,21.0,False,5.0,True,clear,6.5600000000000005,11.365,0.69,0.0,4.0,48.0,52.0
spring,0.0,1.0,22.0,False,5.0,True,misty,6.5600000000000005,11.365,0.69,0.0,2.0,34.0,36.0
spring,0.0,1.0,23.0,False,5.0,True,misty,7.38,12.120000000000001,0.55,0.0,1.0,26.0,27.0
spring,0.0,1.0,0.0,False,6.0,False,clear,7.38,12.120000000000001,0.55,0.0,3.0,25.0,28.0
spring,0.0,1.0,1.0,False,6.0,False,misty,6.5600000000000005,9.85,0.59,6.0032,2.0,18.0,20.0
spring,0.0,1.0,2.0,False,6.0,False,misty,6.5600000000000005,9.85,0.59,6.0032,0.0,12.0,12.0
spring,0.0,1.0,3.0,False,6.0,False,misty,6.5600000000000005,11.365,0.59,0.0,1.0,7.0,8.0
spring,0.0,1.0,4.0,False,6.0,False,misty,6.5600000000000005,11.365,0.59,0.0,0.0,5.0,5.0
spring,0.0,1.0,5.0,False,6.0,False,clear,6.5600000000000005,11.365,0.59,0.0,0.0,1.0,1.0
spring,0.0,1.0,6.0,False,6.0,False,clear,5.74,8.334999999999999,0.63,7.0015,1.0,2.0,3.0
spring,0.0,1.0,7.0,False,6.0,False,clear,5.74,10.605,0.63,0.0,1.0,9.0,10.0
spring,0.0,1.0,8.0,False,6.0,False,clear,5.74,7.575,0.63,8.9981,1.0,22.0,23.0
spring,0.0,1.0,9.0,False,6.0,False,clear,6.5600000000000005,9.09,0.64,8.9981,2.0,31.0,33.0
spring,0.0,1.0,10.0,False,6.0,False,clear,7.38,9.85,0.59,11.0014,2.0,57.0,59.0
spring,0.0,1.0,11.0,False,6.0,False,clear,8.200000000000001,9.85,0.55,15.001299999999999,18.0,54.0,72.0
spring,0.0,1.0,12.0,False,6.0,False,clear,9.84,11.365,0.48,15.001299999999999,15.0,74.0,89.0
spring,0.0,1.0,13.0,False,6.0,False,clear,11.48,12.879999999999999,0.38,19.999499999999998,21.0,80.0,101.0
spring,0.0,1.0,14.0,False,6.0,False,clear,12.299999999999999,14.395,0.39,19.0012,26.0,92.0,118.0
spring,0.0,1.0,15.0,False,6.0,False,misty,13.120000000000001,15.909999999999998,0.36,12.998,21.0,108.0,129.0
spring,0.0,1.0,16.0,False,6.0,False,misty,13.940000000000001,16.665,0.34,12.998,33.0,95.0,128.0
spring,0.0,1.0,17.0,False,6.0,False,misty,13.120000000000001,15.15,0.36,19.0012,29.0,54.0,83.0
spring,0.0,1.0,18.0,False,6.0,False,misty,12.299999999999999,14.395,0.45,16.997899999999998,15.0,69.0,84.0
spring,0.0,1.0,19.0,False,6.0,False,misty,13.120000000000001,15.15,0.39,16.997899999999998,14.0,60.0,74.0
spring,0.0,1.0,20.0,False,6.0,False,misty,13.120000000000001,15.15,0.39,16.997899999999998,6.0,35.0,41.0
spring,0.0,1.0,21.0,False,6.0,False,misty,13.120000000000001,15.15,0.39,15.001299999999999,6.0,51.0,57.0
spring,0.0,1.0,22.0,False,6.0,False,misty,12.299999999999999,15.909999999999998,0.42,7.0015,0.0,26.0,26.0
spring,0.0,1.0,23.0,False,6.0,False,clear,12.299999999999999,14.395,0.45,19.0012,5.0,39.0,44.0
spring,0.0,1.0,0.0,False,0.0,False,clear,10.66,15.15,0.56,0.0,6.0,33.0,39.0
spring,0.0,1.0,1.0,False,0.0,False,clear,10.66,13.635,0.56,8.9981,4.0,19.0,23.0
spring,0.0,1.0,2.0,False,0.0,False,clear,10.66,14.395,0.56,6.0032,3.0,13.0,16.0
spring,0.0,1.0,3.0,False,0.0,False,clear,9.02,13.635,0.69,0.0,9.0,6.0,15.0
spring,0.0,1.0,4.0,False,0.0,False,clear,10.66,12.879999999999999,0.56,11.0014,0.0,1.0,1.0
spring,0.0,1.0,5.0,False,0.0,False,misty,10.66,12.879999999999999,0.56,11.0014,1.0,1.0,2.0
spring,0.0,1.0,6.0,False,0.0,False,misty,10.66,12.879999999999999,0.56,11.0014,0.0,1.0,1.0
spring,0.0,1.0,7.0,False,0.0,False,misty,9.84,10.605,0.56,19.999499999999998,0.0,3.0,3.0
spring,0.0,1.0,8.0,False,0.0,False,clear,9.02,10.605,0.55,19.0012,0.0,18.0,18.0
spring,0.0,1.0,9.0,False,0.0,False,clear,9.02,10.605,0.51,16.997899999999998,3.0,29.0,32.0
spring,0.0,1.0,10.0,False,0.0,False,clear,9.02,10.605,0.51,19.0012,8.0,71.0,79.0
spring,0.0,1.0,11.0,False,0.0,False,clear,9.84,11.365,0.44,16.997899999999998,23.0,70.0,93.0
spring,0.0,1.0,12.0,False,0.0,False,clear,9.84,10.605,0.41,19.0012,29.0,75.0,104.0
spring,0.0,1.0,13.0,False,0.0,False,clear,10.66,11.365,0.35,19.999499999999998,23.0,95.0,118.0
spring,0.0,1.0,14.0,False,0.0,False,clear,11.48,13.635,0.36,16.997899999999998,22.0,69.0,91.0
spring,0.0,1.0,15.0,False,0.0,False,clear,10.66,12.120000000000001,0.38,16.997899999999998,35.0,78.0,113.0
spring,0.0,1.0,16.0,False,0.0,False,clear,9.84,11.365,0.38,15.001299999999999,22.0,77.0,99.0
spring,0.0,1.0,17.0,False,0.0,False,clear,9.02,10.605,0.37,16.997899999999998,23.0,82.0,105.0
spring,0.0,1.0,18.0,False,0.0,False,clear,8.200000000000001,10.605,0.4,11.0014,11.0,56.0,67.0
spring,0.0,1.0,19.0,False,0.0,False,clear,7.38,9.85,0.47,8.9981,14.0,47.0,61.0
spring,0.0,1.0,20.0,False,0.0,False,clear,7.38,9.85,0.47,11.0014,7.0,50.0,57.0
spring,0.0,1.0,21.0,False,0.0,False,clear,7.38,9.85,0.51,11.0014,6.0,22.0,28.0
spring,0.0,1.0,22.0,False,0.0,False,misty,8.200000000000001,10.605,0.49,8.9981,2.0,19.0,21.0
spring,0.0,1.0,23.0,False,0.0,False,misty,8.200000000000001,11.365,0.4,7.0015,0.0,18.0,18.0
spring,0.0,1.0,0.0,True,1.0,False,misty,8.200000000000001,9.85,0.47,15.001299999999999,1.0,16.0,17.0
spring,0.0,1.0,1.0,True,1.0,False,misty,8.200000000000001,9.85,0.44,12.998,1.0,15.0,16.0
spring,0.0,1.0,2.0,True,1.0,False,misty,7.38,8.334999999999999,0.43,16.997899999999998,0.0,8.0,8.0
spring,0.0,1.0,3.0,True,1.0,False,misty,7.38,9.09,0.43,12.998,0.0,2.0,2.0
spring,0.0,1.0,4.0,True,1.0,False,misty,7.38,9.85,0.43,8.9981,1.0,2.0,3.0
spring,0.0,1.0,5.0,True,1.0,False,misty,7.38,9.85,0.43,11.0014,0.0,1.0,1.0
spring,0.0,1.0,6.0,True,1.0,False,misty,7.38,9.09,0.43,12.998,0.0,5.0,5.0
spring,0.0,1.0,7.0,True,1.0,False,misty,6.5600000000000005,9.09,0.5,8.9981,4.0,9.0,13.0
spring,0.0,1.0,8.0,True,1.0,False,misty,6.5600000000000005,7.575,0.47,15.001299999999999,3.0,30.0,33.0
spring,0.0,1.0,9.0,True,1.0,False,misty,6.5600000000000005,7.575,0.47,15.001299999999999,8.0,39.0,47.0
spring,0.0,1.0,10.0,True,1.0,False,misty,6.5600000000000005,7.575,0.5,16.997899999999998,7.0,50.0,57.0
spring,0.0,1.0,11.0,True,1.0,False,misty,6.5600000000000005,7.575,0.55,12.998,9.0,55.0,64.0
spring,0.0,1.0,12.0,True,1.0,False,misty,7.38,9.85,0.47,8.9981,10.0,70.0,80.0
spring,0.0,1.0,13.0,True,1.0,False,misty,7.38,9.85,0.47,8.9981,13.0,80.0,93.0
spring,0.0,1.0,14.0,True,1.0,False,misty,7.38,10.605,0.43,7.0015,12.0,74.0,86.0
spring,0.0,1.0,15.0,True,1.0,False,misty,8.200000000000001,10.605,0.47,11.0014,21.0,72.0,93.0
spring,0.0,1.0,16.0,True,1.0,False,misty,8.200000000000001,10.605,0.47,11.0014,6.0,76.0,82.0
spring,0.0,1.0,17.0,True,1.0,False,clear,8.200000000000001,9.85,0.51,12.998,4.0,67.0,71.0
spring,0.0,1.0,18.0,True,1.0,False,misty,7.38,8.334999999999999,0.55,16.997899999999998,7.0,85.0,92.0
spring,0.0,1.0,19.0,True,1.0,False,rain,7.38,9.09,0.59,12.998,2.0,58.0,60.0
spring,0.0,1.0,20.0,True,1.0,False,rain,6.5600000000000005,7.575,0.8,12.998,4.0,29.0,33.0
spring,0.0,1.0,21.0,True,1.0,False,rain,6.5600000000000005,7.575,0.8,12.998,3.0,24.0,27.0
spring,0.0,1.0,22.0,True,1.0,False,rain,5.74,6.0600000000000005,0.93,16.997899999999998,0.0,13.0,13.0
spring,0.0,1.0,23.0,True,1.0,False,rain,6.5600000000000005,6.819999999999999,0.86,19.0012,1.0,3.0,4.0
spring,0.0,1.0,12.0,False,2.0,True,misty,8.200000000000001,9.09,0.86,22.0028,0.0,3.0,3.0
spring,0.0,1.0,13.0,False,2.0,True,misty,8.200000000000001,9.85,0.86,15.001299999999999,0.0,22.0,22.0
spring,0.0,1.0,14.0,False,2.0,True,misty,9.02,11.365,0.8,11.0014,2.0,26.0,28.0
spring,0.0,1.0,15.0,False,2.0,True,misty,9.02,11.365,0.87,11.0014,3.0,32.0,35.0
spring,0.0,1.0,16.0,False,2.0,True,misty,9.02,11.365,0.87,12.998,0.0,61.0,61.0
spring,0.0,1.0,17.0,False,2.0,True,misty,9.02,11.365,0.82,12.998,1.0,124.0,125.0
spring,0.0,1.0,18.0,False,2.0,True,misty,9.02,11.365,0.8,11.0014,1.0,132.0,133.0
spring,0.0,1.0,19.0,False,2.0,True,misty,9.02,11.365,0.8,8.9981,1.0,98.0,99.0
spring,0.0,1.0,20.0,False,2.0,True,misty,9.02,13.635,0.87,0.0,0.0,83.0,83.0
spring,0.0,1.0,21.0,False,2.0,True,misty,9.02,12.120000000000001,0.93,7.0015,0.0,41.0,41.0
spring,0.0,1.0,22.0,False,2.0,True,misty,9.02,12.879999999999999,0.93,6.0032,0.0,33.0,33.0
spring,0.0,1.0,23.0,False,2.0,True,misty,9.02,13.635,0.93,0.0,1.0,19.0,20.0
spring,0.0,1.0,0.0,False,3.0,True,misty,9.02,13.635,0.93,0.0,0.0,3.0,3.0
spring,0.0,1.0,1.0,False,3.0,True,rain,9.02,11.365,0.93,8.9981,1.0,6.0,7.0
spring,0.0,1.0,2.0,False,3.0,True,rain,9.02,11.365,0.93,8.9981,0.0,3.0,3.0
spring,0.0,1.0,4.0,False,3.0,True,rain,9.02,11.365,0.93,8.9981,1.0,1.0,2.0
spring,0.0,1.0,5.0,False,3.0,True,misty,9.02,12.879999999999999,0.93,6.0032,0.0,7.0,7.0
spring,0.0,1.0,6.0,False,3.0,True,misty,9.02,12.879999999999999,0.93,6.0032,0.0,32.0,32.0
spring,0.0,1.0,7.0,False,3.0,True,misty,9.84,12.879999999999999,0.92,7.0015,1.0,89.0,90.0
spring,0.0,1.0,8.0,False,3.0,True,misty,9.84,12.879999999999999,0.93,7.0015,1.0,196.0,197.0
spring,0.0,1.0,9.0,False,3.0,True,misty,9.84,12.879999999999999,0.93,7.0015,2.0,107.0,109.0
spring,0.0,1.0,10.0,False,3.0,True,misty,10.66,13.635,0.93,8.9981,1.0,46.0,47.0
spring,0.0,1.0,11.0,False,3.0,True,misty,11.48,15.15,0.87,6.0032,5.0,47.0,52.0
spring,0.0,1.0,12.0,False,3.0,True,misty,12.299999999999999,15.909999999999998,0.81,6.0032,5.0,65.0,70.0
spring,0.0,1.0,13.0,False,3.0,True,clear,16.400000000000002,20.455000000000002,0.62,19.0012,11.0,67.0,78.0
spring,0.0,1.0,14.0,False,3.0,True,clear,16.400000000000002,20.455000000000002,0.58,16.997899999999998,7.0,68.0,75.0
spring,0.0,1.0,15.0,False,3.0,True,clear,16.400000000000002,20.455000000000002,0.54,19.0012,4.0,78.0,82.0
spring,0.0,1.0,16.0,False,3.0,True,clear,15.58,19.695,0.58,26.0027,10.0,94.0,104.0
spring,0.0,1.0,17.0,False,3.0,True,clear,14.76,16.665,0.57,22.0028,7.0,190.0,197.0
spring,0.0,1.0,18.0,False,3.0,True,clear,13.940000000000001,15.909999999999998,0.61,19.0012,5.0,156.0,161.0
spring,0.0,1.0,19.0,False,3.0,True,clear,13.120000000000001,14.395,0.57,27.999299999999998,4.0,108.0,112.0
spring,0.0,1.0,20.0,False,3.0,True,clear,13.120000000000001,15.15,0.49,19.999499999999998,2.0,74.0,76.0
spring,0.0,1.0,21.0,False,3.0,True,clear,13.120000000000001,14.395,0.49,27.999299999999998,4.0,55.0,59.0
spring,0.0,1.0,22.0,False,3.0,True,clear,12.299999999999999,15.15,0.52,11.0014,6.0,53.0,59.0
spring,0.0,1.0,23.0,False,3.0,True,clear,12.299999999999999,13.635,0.52,31.0009,1.0,27.0,28.0
spring,0.0,1.0,0.0,False,4.0,True,clear,10.66,11.365,0.56,26.0027,5.0,8.0,13.0
spring,0.0,1.0,1.0,False,4.0,True,clear,10.66,13.635,0.56,0.0,2.0,3.0,5.0
spring,0.0,1.0,2.0,False,4.0,True,clear,10.66,13.635,0.56,0.0,0.0,2.0,2.0
spring,0.0,1.0,3.0,False,4.0,True,clear,10.66,12.879999999999999,0.56,11.0014,0.0,1.0,1.0
spring,0.0,1.0,4.0,False,4.0,True,clear,10.66,12.879999999999999,0.56,11.0014,0.0,1.0,1.0
spring,0.0,1.0,5.0,False,4.0,True,clear,9.84,11.365,0.6,15.001299999999999,0.0,6.0,6.0
spring,0.0,1.0,6.0,False,4.0,True,clear,9.02,10.605,0.6,15.001299999999999,0.0,35.0,35.0
spring,0.0,1.0,7.0,False,4.0,True,clear,9.02,10.605,0.55,15.001299999999999,1.0,100.0,101.0
spring,0.0,1.0,8.0,False,4.0,True,clear,9.02,10.605,0.55,19.0012,2.0,247.0,249.0
spring,0.0,1.0,9.0,False,4.0,True,misty,9.84,11.365,0.52,15.001299999999999,3.0,140.0,143.0
spring,0.0,1.0,10.0,False,4.0,True,clear,10.66,11.365,0.48,19.999499999999998,1.0,56.0,57.0
spring,0.0,1.0,11.0,False,4.0,True,misty,11.48,13.635,0.45,11.0014,5.0,63.0,68.0
spring,0.0,1.0,12.0,False,4.0,True,misty,12.299999999999999,16.665,0.42,0.0,7.0,77.0,84.0
spring,0.0,1.0,13.0,False,4.0,True,misty,11.48,14.395,0.45,7.0015,12.0,86.0,98.0
spring,0.0,1.0,14.0,False,4.0,True,misty,12.299999999999999,15.15,0.45,8.9981,6.0,75.0,81.0
spring,0.0,1.0,15.0,False,4.0,True,misty,13.120000000000001,15.909999999999998,0.45,12.998,8.0,62.0,70.0
spring,0.0,1.0,16.0,False,4.0,True,misty,12.299999999999999,15.15,0.49,8.9981,8.0,83.0,91.0
spring,0.0,1.0,17.0,False,4.0,True,misty,12.299999999999999,15.909999999999998,0.49,7.0015,8.0,207.0,215.0
spring,0.0,1.0,18.0,False,4.0,True,misty,10.66,12.879999999999999,0.56,12.998,1.0,184.0,185.0
spring,0.0,1.0,19.0,False,4.0,True,clear,10.66,11.365,0.56,22.0028,6.0,146.0,152.0
spring,0.0,1.0,20.0,False,4.0,True,misty,10.66,12.120000000000001,0.6,19.0012,2.0,124.0,126.0
spring,0.0,1.0,21.0,False,4.0,True,misty,9.84,11.365,0.6,16.997899999999998,3.0,54.0,57.0
spring,0.0,1.0,22.0,False,4.0,True,misty,9.84,10.605,0.65,19.0012,0.0,56.0,56.0
spring,0.0,1.0,23.0,False,4.0,True,misty,9.84,10.605,0.65,22.0028,3.0,28.0,31.0
spring,0.0,1.0,0.0,False,5.0,True,misty,9.84,11.365,0.7,16.997899999999998,1.0,20.0,21.0
spring,0.0,1.0,1.0,False,5.0,True,misty,9.84,11.365,0.7,16.997899999999998,0.0,6.0,6.0
spring,0.0,1.0,2.0,False,5.0,True,rain,9.84,12.120000000000001,0.75,11.0014,0.0,2.0,2.0
spring,0.0,1.0,3.0,False,5.0,True,rain,9.02,10.605,0.8,19.999499999999998,0.0,1.0,1.0
spring,0.0,1.0,4.0,False,5.0,True,misty,9.02,12.879999999999999,0.87,6.0032,0.0,1.0,1.0
spring,0.0,1.0,5.0,False,5.0,True,clear,9.84,9.85,0.6,27.999299999999998,1.0,4.0,5.0
spring,0.0,1.0,6.0,False,5.0,True,clear,9.02,10.605,0.55,16.997899999999998,0.0,27.0,27.0
spring,0.0,1.0,7.0,False,5.0,True,clear,8.200000000000001,9.09,0.51,19.0012,2.0,66.0,68.0
spring,0.0,1.0,8.0,False,5.0,True,clear,8.200000000000001,9.09,0.47,22.0028,7.0,210.0,217.0
spring,0.0,1.0,9.0,False,5.0,True,clear,8.200000000000001,9.09,0.51,23.9994,7.0,159.0,166.0
spring,0.0,1.0,10.0,False,5.0,True,clear,8.200000000000001,8.334999999999999,0.47,31.0009,6.0,57.0,63.0
spring,0.0,1.0,11.0,False,5.0,True,clear,9.02,9.09,0.41,31.0009,6.0,53.0,59.0
spring,0.0,1.0,12.0,False,5.0,True,clear,9.02,9.09,0.27,39.000699999999995,11.0,67.0,78.0
spring,0.0,1.0,13.0,False,5.0,True,clear,8.200000000000001,7.575,0.21,39.000699999999995,8.0,65.0,73.0
spring,0.0,1.0,14.0,False,5.0,True,clear,8.200000000000001,7.575,0.25,35.0008,6.0,56.0,62.0
spring,0.0,1.0,15.0,False,5.0,True,clear,6.5600000000000005,6.0600000000000005,0.26,30.002599999999997,4.0,61.0,65.0
spring,0.0,1.0,16.0,False,5.0,True,clear,6.5600000000000005,6.819999999999999,0.26,23.9994,0.0,97.0,97.0
